,id,naverkeyword
1984,3039,특별한메뉴가있어요
1985,3039,특별한메뉴가있어요
1986,3040,인테리어가멋져요
1987,3040,특별한날가기좋아요
1988,3040,재료가신선해요
1989,3040,음식이맛있어요
1990,3040,가성비가좋아요
1991,3040,친절해요
1992,3040,특별한메뉴가있어요
1993,3040,특별한메뉴가있어요
1994,3041,인테리어가멋져요
1995,3041,매장이넓어요
1996,3041,재료가신선해요
1997,3041,음식이맛있어요
1998,3041,친절해요
1999,3041,매장이넓어요
2000,3041,매장이청결해요
2001,3041,특별한메뉴가있어요
2002,3041,특별한메뉴가있어요
2003,3042,인테리어가멋져요
2004,3042,특별한날가기좋아요
2005,3042,재료가신선해요
2006,3042,음식이맛있어요
2007,3042,양이많아요
2008,3042,친절해요
2009,3042,특별한메뉴가있어요
2010,3042,특별한메뉴가있어요
2011,3043,인테리어가멋져요
2012,3043,특별한날가기좋아요
2013,3043,재료가신선해요
2014,3043,음식이맛있어요
2015,3043,친절해요
2016,3043,매장이청결해요
2017,3043,특별한메뉴가있어요
2018,3043,특별한메뉴가있어요
2019,3044,뷰가좋아요
2020,3044,인테리어가멋져요
2021,3044,특별한날가기좋아요
2022,3044,음식이맛있어요
2023,3044,친절해요
2024,3044,매장이청결해요
2025,3044,특별한메뉴가있어요
2026,3044,특별한메뉴가있어요
2027,3045,혼밥하기좋아요
2028,3045,인테리어가멋져요
2029,3045,재료가신선해요
2030,3045,음식이맛있어요
2031,3045,친절해요
2032,3045,매장이청결해요
2033,3045,특별한메뉴가있어요
2034,3045,특별한메뉴가있어요
2035,3046,인테리어가멋져요
2036,3046,재료가신선해요
2037,3046,음식이맛있어요
2038,3046,양이많아요
2039,3046,친절해요
2040,3046,매장이청결해요
2041,3046,특별한메뉴가있어요
2042,3046,특별한메뉴가있어요
2043,3047,뷰가좋아요
2044,3047,인테리어가멋져요
2045,3047,매장이넓어요
2046,3047,음식이맛있어요
2047,3047,친절해요
2048,3047,매장이넓어요
2049,3047,매장이청결해요
2050,3047,특별한메뉴가있어요
2051,3047,특별한메뉴가있어요
2052,3048,혼밥하기좋아요
2053,3048,인테리어가멋져요
2054,3048,재료가신선해요
2055,3048,음식이맛있어요
2056,3048,친절해요
2057,3048,매장이청결해요
2058,3048,특별한메뉴가있어요
2059,3048,특별한메뉴가있어요
2060,3049,인테리어가멋져요
2061,3049,특별한날가기좋아요
2062,3049,재료가신선해요
2063,3049,음식이맛있어요
2064,3049,친절해요
2065,3049,매장이청결해요
2066,3049,특별한메뉴가있어요
2067,3049,특별한메뉴가있어요
2068,3050,인테리어가멋져요
2069,3050,재료가신선해요
2070,3050,음식이맛있어요
2071,3050,양이많아요
2072,3050,친절해요
2073,3050,매장이청결해요
2074,3050,특별한메뉴가있어요
2075,3050,특별한메뉴가있어요
2076,3051,혼밥하기좋아요
2077,3051,재료가신선해요
2078,3051,음식이맛있어요
2079,3051,양이많아요
2080,3051,친절해요
2081,3051,매장이청결해요
2082,3051,특별한메뉴가있어요
2083,3051,특별한메뉴가있어요
2084,3052,인테리어가멋져요
2085,3052,특별한날가기좋아요
2086,3052,재료가신선해요
2087,3052,음식이맛있어요
2088,3052,친절해요
2089,3052,매장이청결해요
2090,3052,특별한메뉴가있어요
2091,3052,특별한메뉴가있어요
2092,3053,인테리어가멋져요
2093,3053,특별한날가기좋아요
2094,3053,재료가신선해요
2095,3053,음식이맛있어요
2096,3053,친절해요
2097,3053,매장이청결해요
2098,3053,특별한메뉴가있어요
2099,3053,특별한메뉴가있어요
2100,3054,인테리어가멋져요
2101,3054,재료가신선해요
2102,3054,음식이맛있어요
2103,3054,가성비가좋아요
2104,3054,친절해요
2105,3054,매장이청결해요
2106,3054,특별한메뉴가있어요
2107,3054,특별한메뉴가있어요
2108,3055,인테리어가멋져요
2109,3055,재료가신선해요
2110,3055,음식이맛있어요
2111,3055,가성비가좋아요
2112,3055,친절해요
2113,3055,매장이청결해요
2114,3055,특별한메뉴가있어요
2115,3055,특별한메뉴가있어요
2116,3056,인테리어가멋져요
2117,3056,재료가신선해요
2118,3056,음식이맛있어요
2119,3056,가성비가좋아요
2120,3056,친절해요
2121,3056,매장이청결해요
2122,3056,특별한메뉴가있어요
2123,3056,특별한메뉴가있어요
2124,3057,혼밥하기좋아요
2125,3057,인테리어가멋져요
2126,3057,재료가신선해요
2127,3057,음식이맛있어요
2128,3057,친절해요
2129,3057,매장이청결해요
2130,3057,특별한메뉴가있어요
2131,3057,특별한메뉴가있어요
2132,3058,인테리어가멋져요
2133,3058,특별한날가기좋아요
2134,3058,재료가신선해요
2135,3058,음식이맛있어요
2136,3058,가성비가좋아요
2137,3058,친절해요
2138,3058,특별한메뉴가있어요
2139,3058,특별한메뉴가있어요
2140,3059,혼밥하기좋아요
2141,3059,재료가신선해요
2142,3059,음식이맛있어요
2143,3059,양이많아요
2144,3059,가성비가좋아요
2145,3059,친절해요
2146,3059,특별한메뉴가있어요
2147,3059,특별한메뉴가있어요
2148,1003,혼밥하기좋아요
2149,1003,재료가신선해요
2150,1003,음식이맛있어요
2151,1003,가성비가좋아요
2152,1003,친절해요
2153,1003,매장이청결해요
2154,1003,특별한메뉴가있어요
2155,1003,특별한메뉴가있어요
2156,3061,인테리어가멋져요
2157,3061,특별한날가기좋아요
2158,3061,재료가신선해요
2159,3061,음식이맛있어요
2160,3061,친절해요
2161,3061,매장이청결해요
2162,3061,특별한메뉴가있어요
2163,3061,특별한메뉴가있어요
2164,3062,인테리어가멋져요
2165,3062,재료가신선해요
2166,3062,음식이맛있어요
2167,3062,양이많아요
2168,3062,가성비가좋아요
2169,3062,친절해요
2170,3062,매장이청결해요
2171,3063,혼밥하기좋아요
2172,3063,인테리어가멋져요
2173,3063,재료가신선해요
2174,3063,음식이맛있어요
2175,3063,친절해요
2176,3063,매장이청결해요
2177,3063,특별한메뉴가있어요
2178,3063,특별한메뉴가있어요
2179,3064,사진이잘나와요
2180,3064,인테리어가멋져요
2181,3064,특별한날가기좋아요
2182,3064,음식이맛있어요
2183,3064,친절해요
2184,3064,매장이청결해요
2185,3064,특별한메뉴가있어요
2186,3064,특별한메뉴가있어요
2187,3065,인테리어가멋져요
2188,3065,특별한날가기좋아요
2189,3065,재료가신선해요
2190,3065,음식이맛있어요
2191,3065,친절해요
2192,3065,매장이청결해요
2193,3065,특별한메뉴가있어요
2194,3065,특별한메뉴가있어요
2195,3066,특별한날가기좋아요
2196,3066,재료가신선해요
2197,3066,음식이맛있어요
2198,3066,가성비가좋아요
2199,3066,친절해요
2200,3066,매장이청결해요
2201,3066,특별한메뉴가있어요
2202,3066,특별한메뉴가있어요
2203,3067,인테리어가멋져요
2204,3067,특별한날가기좋아요
2205,3067,재료가신선해요
2206,3067,음식이맛있어요
2207,3067,친절해요
2208,3067,매장이청결해요
2209,3067,특별한메뉴가있어요
2210,3067,특별한메뉴가있어요
2211,3068,인테리어가멋져요
2212,3068,재료가신선해요
2213,3068,음식이맛있어요
2214,3068,양이많아요
2215,3068,친절해요
2216,3068,매장이청결해요
2217,3068,특별한메뉴가있어요
2218,3068,특별한메뉴가있어요
2219,3070,인테리어가멋져요
2220,3070,재료가신선해요
2221,3070,음식이맛있어요
2222,3070,양이많아요
2223,3070,친절해요
2224,3070,매장이청결해요
2225,3070,특별한메뉴가있어요
2226,3070,특별한메뉴가있어요
2227,3071,인테리어가멋져요
2228,3071,특별한날가기좋아요
2229,3071,재료가신선해요
2230,3071,음식이맛있어요
2231,3071,가성비가좋아요
2232,3071,친절해요
2233,3071,매장이청결해요
2234,1024,혼밥하기좋아요
2235,1024,재료가신선해요
2236,1024,음식이맛있어요
2237,1024,양이많아요
2238,1024,가성비가좋아요
2239,1024,친절해요
2240,1024,매장이청결해요
2241,3073,뷰가좋아요
2242,3073,인테리어가멋져요
2243,3073,특별한날가기좋아요
2244,3073,재료가신선해요
2245,3073,음식이맛있어요
2246,3073,친절해요
2247,3073,매장이청결해요
2248,1026,혼밥하기좋아요
2249,1026,인테리어가멋져요
2250,1026,재료가신선해요
2251,1026,음식이맛있어요
2252,1026,양이많아요
2253,1026,친절해요
2254,1026,매장이청결해요
2255,3074,인테리어가멋져요
2256,3074,특별한날가기좋아요
2257,3074,음식이맛있어요
2258,3074,친절해요
2259,3074,화장실이깨끗해요
2260,3074,매장이청결해요
2261,3074,특별한메뉴가있어요
2262,3074,특별한메뉴가있어요
2263,1027,혼밥하기좋아요
2264,1027,재료가신선해요
2265,1027,음식이맛있어요
2266,1027,양이많아요
2267,1027,가성비가좋아요
2268,1027,친절해요
2269,1027,매장이청결해요
2270,1028,혼밥하기좋아요
2271,1028,재료가신선해요
2272,1028,음식이맛있어요
2273,1028,양이많아요
2274,1028,가성비가좋아요
2275,1028,친절해요
2276,1028,특별한메뉴가있어요
2277,1028,특별한메뉴가있어요
2278,1029,혼밥하기좋아요
2279,1029,매장이넓어요
2280,1029,재료가신선해요
2281,1029,음식이맛있어요
2282,1029,가성비가좋아요
2283,1029,친절해요
2284,1029,매장이넓어요
2285,1029,매장이청결해요
2286,1031,혼밥하기좋아요
2287,1031,재료가신선해요
2288,1031,음식이맛있어요
2289,1031,양이많아요
2290,1031,가성비가좋아요
2291,1031,친절해요
2292,1031,매장이청결해요
2293,1032,재료가신선해요
2294,1032,음식이맛있어요
2295,1032,양이많아요
2296,1032,가성비가좋아요
2297,1032,친절해요
2298,1032,매장이청결해요
2299,1032,특별한메뉴가있어요
2300,1032,특별한메뉴가있어요
2301,1033,혼밥하기좋아요
2302,1033,매장이넓어요
2303,1033,재료가신선해요
2304,1033,음식이맛있어요
2305,1033,양이많아요
2306,1033,가성비가좋아요
2307,1033,친절해요
2308,1033,매장이넓어요
2309,1034,혼밥하기좋아요
2310,1034,재료가신선해요
2311,1034,음식이맛있어요
2312,1034,양이많아요
2313,1034,가성비가좋아요
2314,1034,친절해요
2315,1034,매장이청결해요
2316,1035,혼밥하기좋아요
2317,1035,매장이넓어요
2318,1035,음식이맛있어요
2319,1035,양이많아요
2320,1035,가성비가좋아요
2321,1035,친절해요
2322,1035,매장이넓어요
2323,1035,매장이청결해요
2324,1036,혼밥하기좋아요
2325,1036,인테리어가멋져요
2326,1036,재료가신선해요
2327,1036,음식이맛있어요
2328,1036,친절해요
2329,1036,매장이청결해요
2330,1036,특별한메뉴가있어요
2331,1036,특별한메뉴가있어요
2332,1037,혼밥하기좋아요
2333,1037,매장이넓어요
2334,1037,재료가신선해요
2335,1037,음식이맛있어요
2336,1037,양이많아요
2337,1037,가성비가좋아요
2338,1037,친절해요
2339,1037,매장이넓어요
2340,1038,재료가신선해요
2341,1038,음식이맛있어요
2342,1038,양이많아요
2343,1038,가성비가좋아요
2344,1038,친절해요
2345,1038,매장이청결해요
2346,1038,특별한메뉴가있어요
2347,1038,특별한메뉴가있어요
2348,1039,혼밥하기좋아요
2349,1039,음식이맛있어요
2350,1039,양이많아요
2351,1039,가성비가좋아요
2352,1039,친절해요
2353,1039,매장이청결해요
2354,1039,특별한메뉴가있어요
2355,1039,특별한메뉴가있어요
2356,1040,매장이넓어요
2357,1040,재료가신선해요
2358,1040,음식이맛있어요
2359,1040,양이많아요
2360,1040,가성비가좋아요
2361,1040,친절해요
2362,1040,매장이넓어요
2363,1040,매장이청결해요
2364,1041,혼밥하기좋아요
2365,1041,매장이넓어요
2366,1041,음식이맛있어요
2367,1041,양이많아요
2368,1041,가성비가좋아요
2369,1041,친절해요
2370,1041,매장이넓어요
2371,1041,매장이청결해요
2372,1018,인테리어가멋져요
2373,1018,매장이넓어요
2374,1018,주차하기편해요
2375,1018,음식이맛있어요
2376,1018,친절해요
2377,1018,매장이넓어요
2378,1018,주차하기편해요
2379,1018,매장이청결해요
2380,1018,특별한메뉴가있어요
2381,1018,특별한메뉴가있어요
2382,1043,혼밥하기좋아요
2383,1043,매장이넓어요
2384,1043,재료가신선해요
2385,1043,음식이맛있어요
2386,1043,양이많아요
2387,1043,가성비가좋아요
2388,1043,친절해요
2389,1043,매장이넓어요
2390,1044,혼밥하기좋아요
2391,1044,매장이넓어요
2392,1044,재료가신선해요
2393,1044,음식이맛있어요
2394,1044,양이많아요
2395,1044,가성비가좋아요
2396,1044,친절해요
2397,1044,매장이넓어요
2398,1045,혼밥하기좋아요
2399,1045,재료가신선해요
2400,1045,음식이맛있어요
2401,1045,양이많아요
2402,1045,가성비가좋아요
2403,1045,친절해요
2404,1045,매장이청결해요
2405,1046,혼밥하기좋아요
2406,1046,매장이넓어요
2407,1046,음식이맛있어요
2408,1046,양이많아요
2409,1046,가성비가좋아요
2410,1046,친절해요
2411,1046,매장이넓어요
2412,1046,매장이청결해요
2413,1047,혼밥하기좋아요
2414,1047,재료가신선해요
2415,1047,음식이맛있어요
2416,1047,양이많아요
2417,1047,가성비가좋아요
2418,1047,친절해요
2419,1047,매장이청결해요
2420,1049,혼밥하기좋아요
2421,1049,재료가신선해요
2422,1049,음식이맛있어요
2423,1049,양이많아요
2424,1049,가성비가좋아요
2425,1049,친절해요
2426,1049,매장이청결해요
2427,1050,혼밥하기좋아요
2428,1050,매장이넓어요
2429,1050,재료가신선해요
2430,1050,음식이맛있어요
2431,1050,양이많아요
2432,1050,가성비가좋아요
2433,1050,친절해요
2434,1050,매장이넓어요
2435,1051,혼밥하기좋아요
2436,1051,재료가신선해요
2437,1051,음식이맛있어요
2438,1051,양이많아요
2439,1051,가성비가좋아요
2440,1051,친절해요
2441,1051,매장이청결해요
2442,1052,혼밥하기좋아요
2443,1052,매장이넓어요
2444,1052,재료가신선해요
2445,1052,음식이맛있어요
2446,1052,양이많아요
2447,1052,가성비가좋아요
2448,1052,친절해요
2449,1052,매장이넓어요
2450,1053,혼밥하기좋아요
2451,1053,매장이넓어요
2452,1053,음식이맛있어요
2453,1053,양이많아요
2454,1053,가성비가좋아요
2455,1053,친절해요
2456,1053,매장이넓어요
2457,1053,특별한메뉴가있어요
2458,1053,특별한메뉴가있어요
2459,1054,혼밥하기좋아요
2460,1054,매장이넓어요
2461,1054,재료가신선해요
2462,1054,음식이맛있어요
2463,1054,양이많아요
2464,1054,가성비가좋아요
2465,1054,친절해요
2466,1054,매장이넓어요
2467,1055,혼밥하기좋아요
2468,1055,재료가신선해요
2469,1055,음식이맛있어요
2470,1055,양이많아요
2471,1055,가성비가좋아요
2472,1055,친절해요
2473,1055,특별한메뉴가있어요
2474,1055,특별한메뉴가있어요
2475,1056,혼밥하기좋아요
2476,1056,주차하기편해요
2477,1056,재료가신선해요
2478,1056,음식이맛있어요
2479,1056,양이많아요
2480,1056,가성비가좋아요
2481,1056,친절해요
2482,1056,주차하기편해요
2483,1058,혼밥하기좋아요
2484,1058,재료가신선해요
2485,1058,음식이맛있어요
2486,1058,가성비가좋아요
2487,1058,친절해요
2488,1058,매장이청결해요
2489,1058,특별한메뉴가있어요
2490,1058,특별한메뉴가있어요
2491,1062,혼밥하기좋아요
2492,1062,재료가신선해요
2493,1062,음식이맛있어요
2494,1062,양이많아요
2495,1062,가성비가좋아요
2496,1062,친절해요
2497,1062,특별한메뉴가있어요
2498,1062,특별한메뉴가있어요
2499,1019,혼밥하기좋아요
2500,1019,재료가신선해요
2501,1019,음식이맛있어요
2502,1019,양이많아요
2503,1019,가성비가좋아요
2504,1019,친절해요
2505,1019,특별한메뉴가있어요
2506,1019,특별한메뉴가있어요
2507,1020,단체모임하기좋아요
2508,1020,재료가신선해요
2509,1020,음식이맛있어요
2510,1020,양이많아요
2511,1020,친절해요
2512,1020,매장이청결해요
2513,1020,특별한메뉴가있어요
2514,1020,특별한메뉴가있어요
2515,1030,혼밥하기좋아요
2516,1030,재료가신선해요
2517,1030,음식이맛있어요
2518,1030,양이많아요
2519,1030,가성비가좋아요
2520,1030,친절해요
2521,1030,특별한메뉴가있어요
2522,1030,특별한메뉴가있어요
2523,1022,혼밥하기좋아요
2524,1022,재료가신선해요
2525,1022,음식이맛있어요
2526,1022,양이많아요
2527,1022,친절해요
2528,1022,매장이청결해요
2529,1022,특별한메뉴가있어요
2530,1022,특별한메뉴가있어요
2531,4052,사진이잘나와요
2532,4052,인테리어가멋져요
2533,4052,대화하기좋아요
2534,4052,커피가맛있어요
2535,4052,디저트가맛있어요
2536,4052,음료가맛있어요
2537,4052,친절해요
2538,4053,인테리어가멋져요
2539,4053,커피가맛있어요
2540,4053,디저트가맛있어요
2541,4053,음료가맛있어요
2542,4053,친절해요
2543,4053,매장이청결해요
2544,4053,특별한메뉴가있어요
2545,4053,특별한메뉴가있어요
2546,4054,사진이잘나와요
2547,4054,인테리어가멋져요
2548,4054,커피가맛있어요
2549,4054,디저트가맛있어요
2550,4054,친절해요
2551,4054,좌석이편해요
2552,4054,매장이청결해요
2553,4067,인테리어가멋져요
2554,4067,커피가맛있어요
2555,4067,빵이맛있어요
2556,4067,가성비가좋아요
2557,4067,친절해요
2558,4067,매장이청결해요
2559,4067,특별한메뉴가있어요
2560,4067,특별한메뉴가있어요
2561,4055,인테리어가멋져요
2562,4055,커피가맛있어요
2563,4055,디저트가맛있어요
2564,4055,음료가맛있어요
2565,4055,친절해요
2566,4055,매장이청결해요
2567,4055,특별한메뉴가있어요
2568,4055,특별한메뉴가있어요
2569,4056,사진이잘나와요
2570,4056,인테리어가멋져요
2571,4056,커피가맛있어요
2572,4056,빵이맛있어요
2573,4056,친절해요
2574,4056,매장이청결해요
2575,4056,특별한메뉴가있어요
2576,4056,특별한메뉴가있어요
2577,4057,인테리어가멋져요
2578,4057,대화하기좋아요
2579,4057,커피가맛있어요
2580,4057,음료가맛있어요
2581,4057,친절해요
2582,4057,매장이청결해요
2583,4057,특별한메뉴가있어요
2584,4057,특별한메뉴가있어요
2585,6042,인테리어가멋져요
2586,6042,대화하기좋아요
2587,6042,음식이맛있어요
2588,6042,가성비가좋아요
2589,6042,친절해요
2590,6042,특별한메뉴가있어요
2591,6042,술이다양해요
2592,6042,특별한메뉴가있어요
2593,6043,대화하기좋아요
2594,6043,음식이맛있어요
2595,6043,기본안주가좋아요
2596,6043,친절해요
2597,6043,매장이청결해요
2598,6043,특별한메뉴가있어요
2599,6043,술이다양해요
2600,6043,특별한메뉴가있어요
2601,4058,사진이잘나와요
2602,4058,인테리어가멋져요
2603,4058,커피가맛있어요
2604,4058,디저트가맛있어요
2605,4058,음료가맛있어요
2606,4058,친절해요
2607,4058,매장이청결해요
2608,6044,인테리어가멋져요
2609,6044,대화하기좋아요
2610,6044,음식이맛있어요
2611,6044,기본안주가좋아요
2612,6044,친절해요
2613,6044,매장이청결해요
2614,6044,특별한메뉴가있어요
2615,6044,특별한메뉴가있어요
2616,6045,대화하기좋아요
2617,6045,단체모임하기좋아요
2618,6045,음식이맛있어요
2619,6045,기본안주가좋아요
2620,6045,친절해요
2621,6045,특별한메뉴가있어요
2622,6045,술이다양해요
2623,6045,특별한메뉴가있어요
2624,6046,대화하기좋아요
2625,6046,오래머무르기좋아요
2626,6046,음식이맛있어요
2627,6046,기본안주가좋아요
2628,6046,친절해요
2629,6046,오래머무르기좋아요
2630,6046,특별한메뉴가있어요
2631,6046,술이다양해요
2632,6046,특별한메뉴가있어요
2633,6047,인테리어가멋져요
2634,6047,대화하기좋아요
2635,6047,음식이맛있어요
2636,6047,기본안주가좋아요
2637,6047,친절해요
2638,6047,특별한메뉴가있어요
2639,6047,술이다양해요
2640,6047,특별한메뉴가있어요
2641,6048,인테리어가멋져요
2642,6048,대화하기좋아요
2643,6048,음식이맛있어요
2644,6048,기본안주가좋아요
2645,6048,친절해요
2646,6048,특별한메뉴가있어요
2647,6048,술이다양해요
2648,6048,특별한메뉴가있어요
2649,4059,인테리어가멋져요
2650,4059,대화하기좋아요
2651,4059,커피가맛있어요
2652,4059,디저트가맛있어요
2653,4059,음료가맛있어요
2654,4059,친절해요
2655,4059,매장이청결해요
2656,6049,대화하기좋아요
2657,6049,음식이맛있어요
2658,6049,가성비가좋아요
2659,6049,기본안주가좋아요
2660,6049,친절해요
2661,6049,특별한메뉴가있어요
2662,6049,술이다양해요
2663,6049,특별한메뉴가있어요
2664,6050,대화하기좋아요
2665,6050,음식이맛있어요
2666,6050,가성비가좋아요
2667,6050,친절해요
2668,6050,매장이청결해요
2669,6050,특별한메뉴가있어요
2670,6050,술이다양해요
2671,6050,특별한메뉴가있어요
2672,4068,인테리어가멋져요
2673,4068,커피가맛있어요
2674,4068,디저트가맛있어요
2675,4068,음료가맛있어요
2676,4068,친절해요
2677,4068,매장이청결해요
2678,4068,특별한메뉴가있어요
2679,4068,특별한메뉴가있어요
2680,6051,인테리어가멋져요
2681,6051,대화하기좋아요
2682,6051,특별한날가기좋아요
2683,6051,음식이맛있어요
2684,6051,친절해요
2685,6051,매장이청결해요
2686,6051,특별한메뉴가있어요
2687,6051,특별한메뉴가있어요
2688,6052,인테리어가멋져요
2689,6052,대화하기좋아요
2690,6052,음식이맛있어요
2691,6052,기본안주가좋아요
2692,6052,친절해요
2693,6052,매장이청결해요
2694,6052,특별한메뉴가있어요
2695,6052,특별한메뉴가있어요
2696,6053,대화하기좋아요
2697,6053,음식이맛있어요
2698,6053,가성비가좋아요
2699,6053,기본안주가좋아요
2700,6053,친절해요
2701,6053,특별한메뉴가있어요
2702,6053,술이다양해요
2703,6053,특별한메뉴가있어요
2704,4060,인테리어가멋져요
2705,4060,커피가맛있어요
2706,4060,디저트가맛있어요
2707,4060,음료가맛있어요
2708,4060,친절해요
2709,4060,매장이청결해요
2710,4060,특별한메뉴가있어요
2711,4060,특별한메뉴가있어요
2712,6054,대화하기좋아요
2713,6054,오래머무르기좋아요
2714,6054,음식이맛있어요
2715,6054,친절해요
2716,6054,오래머무르기좋아요
2717,6054,매장이청결해요
2718,6054,특별한메뉴가있어요
2719,6054,술이다양해요
2720,6054,특별한메뉴가있어요
2721,6055,혼술하기좋아요
2722,6055,음식이맛있어요
2723,6055,가성비가좋아요
2724,6055,기본안주가좋아요
2725,6055,친절해요
2726,6055,특별한메뉴가있어요
2727,6055,술이다양해요
2728,6055,특별한메뉴가있어요
2729,6056,인테리어가멋져요
2730,6056,대화하기좋아요
2731,6056,음식이맛있어요
2732,6056,친절해요
2733,6056,매장이청결해요
2734,6056,특별한메뉴가있어요
2735,6056,술이다양해요
2736,6056,특별한메뉴가있어요
2737,6057,혼술하기좋아요
2738,6057,인테리어가멋져요
2739,6057,대화하기좋아요
2740,6057,음식이맛있어요
2741,6057,친절해요
2742,6057,특별한메뉴가있어요
2743,6057,술이다양해요
2744,6057,특별한메뉴가있어요
2745,6058,혼술하기좋아요
2746,6058,대화하기좋아요
2747,6058,음식이맛있어요
2748,6058,기본안주가좋아요
2749,6058,친절해요
2750,6058,특별한메뉴가있어요
2751,6058,술이다양해요
2752,6058,특별한메뉴가있어요
2753,6059,혼술하기좋아요
2754,6059,대화하기좋아요
2755,6059,음식이맛있어요
2756,6059,가성비가좋아요
2757,6059,기본안주가좋아요
2758,6059,친절해요
2759,6059,특별한메뉴가있어요
2760,6059,특별한메뉴가있어요
2761,6060,인테리어가멋져요
2762,6060,대화하기좋아요
2763,6060,음식이맛있어요
2764,6060,친절해요
2765,6060,화장실이깨끗해요
2766,6060,매장이청결해요
2767,6060,특별한메뉴가있어요
2768,6060,특별한메뉴가있어요
2769,6061,대화하기좋아요
2770,6061,음식이맛있어요
2771,6061,가성비가좋아요
2772,6061,기본안주가좋아요
2773,6061,친절해요
2774,6061,화장실이깨끗해요
2775,6061,특별한메뉴가있어요
2776,6061,특별한메뉴가있어요
2777,6062,인테리어가멋져요
2778,6062,대화하기좋아요
2779,6062,음식이맛있어요
2780,6062,기본안주가좋아요
2781,6062,친절해요
2782,6062,특별한메뉴가있어요
2783,6062,술이다양해요
2784,6062,특별한메뉴가있어요
2785,6063,혼술하기좋아요
2786,6063,대화하기좋아요
2787,6063,음식이맛있어요
2788,6063,친절해요
2789,6063,매장이청결해요
2790,6063,특별한메뉴가있어요
2791,6063,술이다양해요
2792,6063,특별한메뉴가있어요
2793,4062,집중하기좋아요
2794,4062,인테리어가멋져요
2795,4062,대화하기좋아요
2796,4062,커피가맛있어요
2797,4062,친절해요
2798,4062,매장이청결해요
2799,4062,특별한메뉴가있어요
2800,4062,특별한메뉴가있어요
2801,6064,인테리어가멋져요
2802,6064,대화하기좋아요
2803,6064,음식이맛있어요
2804,6064,친절해요
2805,6064,매장이청결해요
2806,6064,특별한메뉴가있어요
2807,6064,술이다양해요
2808,6064,특별한메뉴가있어요
2809,6065,오래머무르기좋아요
2810,6065,단체모임하기좋아요
2811,6065,음식이맛있어요
2812,6065,가성비가좋아요
2813,6065,기본안주가좋아요
2814,6065,오래머무르기좋아요
2815,6065,특별한메뉴가있어요
2816,6065,술이다양해요
2817,6065,특별한메뉴가있어요
2818,6066,인테리어가멋져요
2819,6066,대화하기좋아요
2820,6066,음식이맛있어요
2821,6066,친절해요
2822,6066,매장이청결해요
2823,6066,특별한메뉴가있어요
2824,6066,술이다양해요
2825,6066,특별한메뉴가있어요
2826,6067,대화하기좋아요
2827,6067,음식이맛있어요
2828,6067,가성비가좋아요
2829,6067,기본안주가좋아요
2830,6067,친절해요
2831,6067,특별한메뉴가있어요
2832,6067,술이다양해요
2833,6067,특별한메뉴가있어요
2834,4063,인테리어가멋져요
2835,4063,대화하기좋아요
2836,4063,커피가맛있어요
2837,4063,디저트가맛있어요
2838,4063,음료가맛있어요
2839,4063,친절해요
2840,4063,매장이청결해요
2841,4064,사진이잘나와요
2842,4064,인테리어가멋져요
2843,4064,커피가맛있어요
2844,4064,디저트가맛있어요
2845,4064,음료가맛있어요
2846,4064,친절해요
2847,4064,특별한메뉴가있어요
2848,4064,특별한메뉴가있어요
2849,4069,인테리어가멋져요
2850,4069,대화하기좋아요
2851,4069,커피가맛있어요
2852,4069,디저트가맛있어요
2853,4069,빵이맛있어요
2854,4069,친절해요
2855,4069,매장이청결해요
2856,4070,인테리어가멋져요
2857,4070,커피가맛있어요
2858,4070,디저트가맛있어요
2859,4070,음료가맛있어요
2860,4070,친절해요
2861,4070,매장이청결해요
2862,4070,특별한메뉴가있어요
2863,4070,특별한메뉴가있어요
2864,6000,인테리어가멋져요
2865,6000,대화하기좋아요
2866,6000,음식이맛있어요
2867,6000,기본안주가좋아요
2868,6000,친절해요
2869,6000,특별한메뉴가있어요
2870,6000,술이다양해요
2871,6000,특별한메뉴가있어요
2872,6001,인테리어가멋져요
2873,6001,음식이맛있어요
2874,6001,기본안주가좋아요
2875,6001,친절해요
2876,6001,매장이청결해요
2877,6001,특별한메뉴가있어요
2878,6001,술이다양해요
2879,6001,특별한메뉴가있어요
2880,6002,인테리어가멋져요
2881,6002,대화하기좋아요
2882,6002,음식이맛있어요
2883,6002,친절해요
2884,6002,매장이청결해요
2885,6002,특별한메뉴가있어요
2886,6002,술이다양해요
2887,6002,특별한메뉴가있어요
2888,6003,혼술하기좋아요
2889,6003,인테리어가멋져요
2890,6003,음식이맛있어요
2891,6003,친절해요
2892,6003,매장이청결해요
2893,6003,특별한메뉴가있어요
2894,6003,술이다양해요
2895,6003,특별한메뉴가있어요
2896,6004,인테리어가멋져요
2897,6004,대화하기좋아요
2898,6004,음식이맛있어요
2899,6004,기본안주가좋아요
2900,6004,친절해요
2901,6004,매장이청결해요
2902,6004,술이다양해요
2903,6005,혼술하기좋아요
2904,6005,음식이맛있어요
2905,6005,가성비가좋아요
2906,6005,기본안주가좋아요
2907,6005,친절해요
2908,6005,특별한메뉴가있어요
2909,6005,술이다양해요
2910,6005,특별한메뉴가있어요
2911,6006,대화하기좋아요
2912,6006,음식이맛있어요
2913,6006,가성비가좋아요
2914,6006,기본안주가좋아요
2915,6006,친절해요
2916,6006,매장이청결해요
2917,6006,특별한메뉴가있어요
2918,6006,특별한메뉴가있어요
2919,6007,인테리어가멋져요
